id,title,artist,genre,mood_tags,danceability,energy,valence,tempo,loudness,speechiness,acousticness,instrumentalness,liveness,duration_ms,key,mode,time_signature,popularity
ScA4MkM0IDYRoPHBYRrcdy,Restless Shadow,Finn Hale,jazz,chill,0.367,0.334,0.469,105.0,-9.53,0.097,0.552,0.17,0.147,192924,0,1,3,35
qQbzwqGIuvHFuxiSswjKzg,Crystal Dream,Finn Shaw,latin,aggressive|dreamy,0.659,0.762,0.614,87.5,-15.31,0.076,0.261,0.038,0.083,251686,1,0,5,6
QnZ1ITZKwT4VIBQqeDPI7j,Crystal Ghost,Leo Blake,reggae,sad|nostalgic|playful,0.711,0.595,0.463,85.0,-13.48,0.091,0.307,0.0,0.101,185276,6,1,5,7
DmBEKU1M4df04aiP702F0e,Radiant Heart,Wren Marsh,jazz,chill,0.602,0.316,0.433,90.4,-7.77,0.098,0.741,0.249,0.118,142890,1,1,5,61
ASljcgzvBAnOYpMnRwcHjs,Velvet Shadow,Wren Voss,folk,playful,0.397,0.366,0.679,88.8,-13.19,0.029,0.938,0.154,0.281,176582,6,0,4,57
W8wdFrxaW9VMnV3p8lGd2L,Faded Bloom,Ava Marsh,pop,energetic|chill,0.524,0.666,0.814,105.9,-7.22,0.044,0.009,0.286,0.296,226184,4,1,4,40
BwvqCzeCiCwE8ovutJ7gsD,Electric Skyline,Finn Wells,latin,aggressive,0.808,0.725,0.577,112.7,-5.3,0.104,0.085,0.146,0.062,127234,2,1,4,35
4q12oOpKdBkEN2VINP4vGl,Fading Storm,Sena Reyes,folk,uplifting,0.388,0.352,0.605,111.6,-8.59,0.044,0.784,0.0,0.158,224724,0,0,4,50
A8Rllc17Tz2PURuMfcaTr1,Wild Echo,Sena Cade,pop,chill|energetic,0.749,0.915,0.573,117.1,-5.32,0.137,0.083,0.13,0.078,248841,1,1,4,73
649CzTGpukDGd2OG546C6I,Crystal Garden,The Blooms,hip-hop,sad|tense,0.849,0.649,0.307,99.9,-5.04,0.207,0.155,0.0,0.0,228611,10,0,4,45
AhEkJQt9DPbpsrZAOnolTs,Burning Ocean,Finn Stone,electronic,aggressive,0.755,0.789,0.551,133.9,-3.09,0.106,0.064,0.199,0.242,170727,7,1,4,40
KRywT0Kx6LAuYAacY7O6X6,Lonely Memory,Wren Marsh,indie,melancholic|aggressive,0.663,0.482,0.553,124.2,-2.06,0.064,0.444,0.172,0.0,195936,11,1,4,44
FzAcresj7BtndlN2EcIeoY,Restless Shadow,Toma Marsh,jazz,happy,0.33,0.383,0.714,132.9,-12.87,0.132,0.652,0.401,0.09,253848,9,1,4,34
z5iJqbDZBRPQLZvmMd6IDI,Velvet Rain,Nadia Shaw,latin,happy,0.818,0.753,0.904,96.2,-8.5,0.096,0.388,0.224,0.273,277139,10,1,5,51
4RVw5UbHuvLlvYOBkKEYly,Burning Wave,Mira Hale,r&b,chill|tense,0.547,0.496,0.111,102.2,-9.96,0.04,0.449,0.0,0.146,211378,9,1,4,21
lmXRRpqOq44BAzgcwg79tM,Burning Dream,Nadia Cade,hip-hop,melancholic,0.734,0.481,0.516,87.2,-4.88,0.184,0.006,0.222,0.0,201748,10,1,4,46
BNTuAZfoQtrd2JIoSPp3gI,Lonely Star,The Ghosts,latin,chill|romantic,0.79,0.555,0.532,100.0,-5.76,0.098,0.177,0.331,0.21,196064,0,0,5,29
7ZbeyngGWxlbaOjpLgxjne,Velvet Memory,Nadia Hale,rock,energetic,0.612,0.858,0.347,143.9,-6.73,0.075,0.125,0.0,0.012,159067,1,0,4,21
pgQXDFOuz5KSSaaSaSgPLO,Broken Storm,Wren Hale,pop,playful,0.638,0.608,0.623,133.1,-3.02,0.031,0.19,0.025,0.198,219256,9,1,5,83
DOd5TSJCaiEjI9l5c2qdcN,Lonely City,The Stars,reggae,chill|dreamy,0.727,0.577,1.0,91.0,-9.21,0.097,0.288,0.0,0.105,208357,9,0,3,28
lTCykxjP3c4kfohgBDKwUs,Neon City,Sena Quinn,folk,romantic|happy|dreamy,0.622,0.5,0.573,102.5,-6.75,0.0,0.878,0.089,0.167,245639,1,0,4,31
vmGz3qWkBCoXbkkcNKtfER,Crystal Echo,Ava Stone,rock,aggressive,0.316,0.684,0.654,146.9,-8.07,0.057,0.221,0.133,0.047,250523,2,1,3,65
oYFGqBCNFdUaJPUobPCzrQ,Fading Heart,Zara Voss,electronic,chill|nostalgic,0.849,0.848,0.51,136.9,-4.95,0.057,0.0,0.278,0.145,250062,8,1,4,64
axgfWke0mqbB5m2yIbe4NM,Golden Ocean,The Rains,rock,aggressive,0.444,0.728,0.551,136.9,-6.21,0.05,0.207,0.199,0.025,196605,11,0,4,41
z8mOQfk59YYq1dCVQMbtOt,Sweet Dream,Toma Blake,rock,nostalgic,0.624,0.855,0.523,121.5,-6.54,0.005,0.0,0.256,0.111,187265,5,1,5,23
KzVbgEcKjYgCBtve75E38D,Golden Shadow,Sena Vance,rock,dreamy|aggressive,0.556,1.0,0.543,123.5,-8.79,0.041,0.05,0.31,0.045,201710,5,0,4,48
EYpxTGFlD9kNM48mnOUvSE,Midnight Skyline,Talia Vance,electronic,melancholic|aggressive,0.672,0.914,0.587,144.0,-5.12,0.043,0.192,0.507,0.273,186791,10,0,5,42
iTpMeJUJAQDzkYjEpv3o1p,Fading Horizon,Jax Cross,country,romantic,0.704,0.605,0.793,109.8,-5.0,0.096,0.099,0.0,0.233,190001,11,1,4,37
JAl4nmxDcsrrxxZThV64P8,Fading Echo,Ezra Marsh,electronic,happy,0.725,0.989,0.671,134.6,-5.71,0.024,0.204,0.428,0.116,180970,6,0,4,64
ypGh5xekNhh6ArWFPNl5qQ,Burning Rain,Zara Shaw,r&b,chill|dreamy,0.863,0.366,0.716,86.5,-4.39,0.106,0.156,0.389,0.309,181684,4,0,4,26
eZHo2rE4Kl6R5pdv9D04Jk,Wild Road,Nova Vance,classical,sad,0.358,0.505,0.222,112.2,-17.1,0.016,0.69,0.678,0.172,203720,5,0,4,12
OAaBAVVLyhUbyZ3MOApVC6,Fading Bloom,The Shadows,country,romantic,0.762,0.808,0.559,97.7,-10.6,0.037,0.362,0.157,0.19,218435,10,0,4,50
fAca6qWdl6EkJ7ZNIAY93G,Lonely Shadow,The Skylines,r&b,melancholic,0.498,0.393,0.583,105.6,-7.61,0.081,0.231,0.0,0.109,205910,2,1,3,84
c7dPesfr1riqzaPEo1FkpT,Sweet Light,The Oceans,rock,energetic|dreamy,0.782,0.783,0.782,141.0,-5.36,0.021,0.021,0.03,0.21,169919,7,1,4,27
FEKEQ0MPI21nyCBbEtUOgc,Distant Wave,Talia Blake,blues,happy|chill,0.379,0.596,0.48,92.3,-9.56,0.027,0.411,0.324,0.153,168607,9,0,5,47
Ta2NAnwtRD66zb6Fu2fZkf,Golden Dream,Mira Cade,blues,uplifting|aggressive,0.559,0.455,0.45,92.5,-8.77,0.091,0.534,0.471,0.22,176056,10,1,4,38
kZrPpEXDWU8Lvc0CU5A6R7,Distant Road,Rio Knox,blues,melancholic|dreamy,0.301,0.229,0.097,102.1,-9.77,0.051,0.449,0.216,0.048,272088,10,0,4,32
QFZuXk2k2ELWO6lNrKRW2B,Crystal Skyline,Nadia Knox,indie,dreamy|uplifting,0.6,0.388,0.77,120.2,-6.53,0.086,0.384,0.139,0.035,203872,9,0,3,66
VuE4uo1SIveTmR8M3EyTpv,Neon Bloom,Nova Stone,metal,tense,0.351,0.856,0.444,142.8,-1.3,0.06,0.0,0.082,0.156,178436,11,0,4,40
HlPy5wM51mQnSGcsgT9NeE,Broken Ghost,The Memorys,pop,playful|tense,0.822,0.631,0.778,118.2,-3.55,0.044,0.246,0.113,0.171,175269,3,1,4,30
E6JIdUkR6ecLp7AFUU7AF8,Endless Storm,Finn Lark,folk,aggressive|chill,0.467,0.491,0.414,103.1,-13.95,0.104,0.837,0.0,0.016,240225,10,0,5,52
yNnKuxnp0dINUWimSpmP84,Broken Echo,Nova Stone,metal,aggressive|tense,0.375,0.962,0.283,123.6,-7.46,0.049,0.163,0.016,0.087,223625,1,0,4,13
kg775A9sJpVqQiDS415LDp,Golden Skyline,Kai Wells,r&b,tense|playful,0.765,0.517,0.531,93.1,-11.2,0.089,0.209,0.026,0.0,350350,11,1,4,54
XJM5fLQ40TL99t1Mw8fyRU,Crystal Bloom,Talia Lark,classical,dreamy|chill,0.175,0.265,0.484,113.8,-18.78,0.075,0.935,1.0,0.257,244584,2,1,5,57
F4aYeGLEWFMRwWch5RtyC8,Golden Bloom,Rio Wells,jazz,energetic|dreamy|chill,0.507,0.333,0.557,141.5,-8.55,0.149,0.535,0.284,0.354,203825,11,1,4,27
cRpgAgoQtaVFLNiZRVfy4r,Distant Garden,Jax Knox,pop,chill|sad,0.674,0.638,0.273,111.6,-8.95,0.0,0.133,0.0,0.202,270632,3,1,4,50
7GewwVDhSux1ARAf3AAJL5,Fading Heart,Finn Voss,reggae,chill|dreamy,0.658,0.377,0.673,85.4,-9.13,0.005,0.324,0.0,0.372,166443,10,0,4,61
zMzeLif8jPTB5KC2V5tJ1W,Burning Wave,Ezra Knox,classical,dreamy|happy|romantic,0.234,0.178,0.663,103.1,-14.74,0.032,1.0,0.975,0.183,273904,1,0,4,77
8hiEszL6TXahFyngWMfK0G,Hollow Memory,Ava Frost,electronic,energetic|aggressive,0.787,0.806,0.419,141.0,-4.23,0.032,0.0,0.394,0.164,141875,11,0,4,44
HtZeaZt4a1Tcn2VkEnbnWi,Fading City,Iris Stone,country,energetic|tense|sad,0.638,0.568,0.51,104.9,-6.16,0.055,0.447,0.026,0.034,175954,4,0,5,64
iQeJvm6P9Q3eTggP7kGWfD,Restless Bloom,The Echos,indie,romantic|aggressive,0.564,0.659,0.436,113.1,-6.64,0.063,0.389,0.0,0.158,214502,6,1,5,34
dTlQQMrb1oFxnwOSmQVgQm,Silent Fire,Mira Shaw,indie,aggressive|tense,0.443,0.645,0.452,115.3,-5.92,0.098,0.377,0.142,0.043,213932,3,1,5,47
NsYIMeGwkZUM9GpGG5k6a6,Broken Road,The Waves,metal,aggressive|melancholic,0.375,0.873,0.441,151.5,-7.68,0.059,0.0,0.1,0.114,219060,11,1,4,67
PuQrT7KQ0b429iKtJ2qLXs,Velvet Fire,Wren Shaw,electronic,tense|playful,0.91,0.739,0.537,129.5,-6.15,0.085,0.151,0.249,0.115,279561,6,0,5,81
VCGmj8nKSPVYWx97WLWmyZ,Midnight River,Ezra Reyes,rock,uplifting|happy,0.484,0.713,0.271,137.1,-4.94,0.0,0.024,0.0,0.285,183308,9,0,4,18
J8Jg8ekaW6KNBz2EBoCk8b,Velvet Storm,Talia Voss,country,aggressive|romantic,0.443,0.713,0.76,108.1,-9.8,0.173,0.277,0.0,0.211,254104,0,0,4,67
MpezqUMaL8VvrB5JPIFV9p,Golden Ocean,Zara Wells,rock,sad,0.337,0.711,0.423,147.3,-3.43,0.0,0.28,0.0,0.052,190417,0,1,4,28
uHdta2fXsyh1uMYDXUacbe,Faded Heart,Kai Shaw,hip-hop,uplifting|playful,0.833,0.486,0.869,110.3,-2.23,0.162,0.231,0.131,0.192,284001,0,0,5,41
u8KyFeHojgm9awsi7QIOqP,Neon Ocean,Leo Reyes,jazz,energetic,0.291,0.568,0.496,100.3,-8.66,0.0,0.345,0.287,0.165,266901,0,1,3,51
WXipJITCRADy2BcOy1k1UH,Faded Road,Nova Hale,classical,happy|energetic,0.452,0.059,0.273,94.9,-19.73,0.08,1.0,0.809,0.073,161896,9,0,4,53
TalyWypGk4aEhw7tJfJuho,Lonely River,The Gardens,metal,sad|aggressive,0.456,0.777,0.383,158.0,-3.45,0.118,0.183,0.053,0.048,212293,2,0,5,70
ZCrcwGNW6lpR1anAayCFHE,Electric Bloom,Jax Ryder,blues,uplifting|energetic|chill,0.291,0.406,0.417,107.5,-11.63,0.035,0.653,0.292,0.133,243122,2,1,4,47
UtZtRZ80HIj2uiUAP18MK9,Golden River,Cole Blake,latin,nostalgic,0.832,0.67,0.808,92.5,-5.63,0.107,0.144,0.094,0.121,182676,3,1,4,46
QAW32IaMImGVne3LoqBuSd,Neon Garden,Finn Cross,classical,nostalgic|chill,0.188,0.238,0.28,103.1,-18.74,0.02,0.9,0.887,0.17,104102,10,1,3,75
43vUE2H88OizmIIa0OmZk9,Wild Shadow,Nadia Blake,indie,tense|dreamy,0.644,0.481,0.388,99.5,-8.37,0.13,0.078,0.127,0.191,200637,5,1,3,35
EJWCW3SlAHgK3m6hYNjlUK,Wild Dream,Jax Voss,folk,uplifting|dreamy,0.539,0.148,0.744,86.1,-7.77,0.226,0.86,0.077,0.048,208997,10,1,4,41
5H476pfqXad4owzobm56kG,Silent Light,Wren Stone,blues,chill,0.86,0.285,0.292,86.6,-9.61,0.0,0.587,0.114,0.091,243106,4,0,5,31
HAl2IA6Iuys9OntCydRRH0,Sweet Skyline,Jax Frost,r&b,sad|uplifting|dreamy,0.582,0.323,0.329,113.2,-4.74,0.0,0.335,0.0,0.146,205031,2,1,3,37
8nS4ztMdG0ZsY4QFsKfOfB,Lonely Fire,Rio Cross,jazz,playful|happy,0.28,0.571,0.473,113.8,-7.84,0.067,0.421,0.371,0.115,227125,2,1,4,41
N6728yjk5KweW1gOaGtHBf,Golden Ghost,Finn Cross,indie,energetic,0.548,0.651,0.589,146.8,-9.14,0.013,0.369,0.0,0.136,208561,0,1,4,52
9bAyOFIIsuE37o20j6eBwd,Neon Fire,Sena Hale,country,chill,0.628,0.486,0.42,117.9,-8.53,0.111,0.234,0.0,0.119,200862,11,1,4,58
1BBCgqIvo7oQmXhFWfqDKW,Crystal Ocean,Nova Quinn,blues,chill|tense,0.394,0.498,0.405,87.2,-12.87,0.024,0.811,0.263,0.085,243698,0,1,3,70
zJah0kAMBkv9c2uWdEVoTi,Wild Bloom,The Blooms,hip-hop,energetic,0.873,0.835,0.661,97.3,-6.14,0.169,0.442,0.048,0.0,210515,10,1,4,61
W678R1oEPzwqnMLLrj1UJW,Distant City,The Memorys,indie,melancholic,0.633,0.55,0.357,115.0,-5.98,0.138,0.345,0.027,0.37,170969,4,1,3,36
uhJi6nDFkgdNdEqsqEKSoK,Electric Dream,Reo Ryder,folk,happy,0.448,0.404,0.295,90.9,-7.9,0.073,0.674,0.177,0.419,228826,4,1,3,42
yzy8aCiozyUdXs24YEqgja,Sweet River,Sena Wells,indie,uplifting|happy,0.575,0.545,0.65,110.1,-2.51,0.001,0.274,0.0,0.241,187769,4,1,5,46
S6BAJs8J7dnQVgBmzEHeDu,Silent Fire,Toma Reyes,blues,chill|melancholic,0.583,0.284,0.313,105.1,-12.77,0.018,0.321,0.129,0.164,220142,6,1,4,64
HPIwmlMZJ1D4psT3bffqNZ,Radiant Garden,Ezra Shaw,jazz,energetic|melancholic,0.481,0.525,0.785,108.6,-11.25,0.142,0.652,0.272,0.104,181065,2,1,3,66
oNygX7cQmXRqbvEn65zI52,Faded River,Zara Vance,folk,tense|dreamy,0.539,0.254,0.383,96.2,-12.31,0.036,0.778,0.0,0.017,203467,5,1,4,1
ZeRUB87KLgyuGDloAptWeh,Golden Fire,Wren Shaw,r&b,romantic|nostalgic|playful,0.519,0.602,0.423,98.0,-4.74,0.053,0.114,0.0,0.092,263237,10,1,4,63
LeN4zbOHsgUSwRJXv4xmDT,Lonely Heart,Talia Hale,country,playful|sad|uplifting,0.486,0.671,0.752,109.8,-6.39,0.0,0.589,0.0,0.208,255170,8,1,4,42
adVUrcYCxAcjpX3hdUBtXc,Endless Bloom,Finn Quinn,classical,dreamy|melancholic,0.599,0.0,0.29,84.6,-16.62,0.058,1.0,0.83,0.276,230808,11,1,3,40
AAO04urCU8xG51D1JS8Q9U,Lonely Garden,Kai Lark,classical,playful|dreamy,0.299,0.148,0.352,138.8,-18.79,0.0,0.929,0.758,0.147,192298,5,0,5,31
7oSbqd97kwy9Ydcshm5gAR,Burning Garden,Mira Knox,hip-hop,romantic,0.76,0.534,0.688,104.6,-9.1,0.169,0.25,0.053,0.126,159368,1,1,4,64
6bSsnGJOgF6UADzi73k24C,Golden Shadow,Ezra Voss,hip-hop,aggressive,0.865,0.543,0.438,107.6,-6.62,0.156,0.0,0.112,0.0,253096,4,0,4,62
RnBNbzS6guTYSwcQ0lz6ep,Wild Horizon,Reo Voss,electronic,nostalgic,0.88,0.686,0.441,130.7,-5.85,0.0,0.0,0.467,0.242,181517,8,7,3,59
hS3AKrovoSk89GVB6eDJQa,Distant Star,Rio Cross,hip-hop,romantic|energetic,0.798,0.477,0.595,108.6,-4.48,0.192,0.0,0.0,0.223,215781,10,0,4,74
CaVwQxFax99kN8xcJzIF4Z,Wild Rain,The Echos,electronic,playful|uplifting,0.987,0.623,0.688,139.1,-6.67,0.047,0.208,0.192,0.236,186500,5,0,3,59
wexfEZW8L3WCS8xe3LmE4H,Wild Wave,Nova Quinn,blues,tense|chill|nostalgic,0.56,0.3,0.215,90.7,-10.14,0.077,0.383,0.246,0.08,235544,0,0,4,34
euj8SZ6BXvpjZji2RYq54X,Endless Heart,Zara Blake,latin,sad,0.713,0.8,0.564,116.6,-5.61,0.078,0.255,0.026,0.206,206978,6,1,4,78
3PU0U4hZi5zGhFW7MpaUaH,Midnight Road,Ava Lark,reggae,uplifting,0.674,0.482,0.639,86.6,-7.51,0.0,0.193,0.0,0.257,174797,3,1,4,12
9PHU0QBZZLLcOl9gXpegAS,Hollow Wave,Ava Marsh,jazz,sad,0.432,0.483,0.561,125.2,-11.12,0.056,0.542,0.274,0.0,243508,11,0,4,33
rNG0JY1qL5SUuMe2lya3Lj,Midnight Memory,Talia Wells,jazz,romantic|dreamy,0.755,0.228,0.674,114.7,-12.1,0.0,0.322,0.337,0.08,254995,3,1,4,80
tp7GKRWzsPgzrwcHyj4UT7,Faded Road,Mira Marsh,r&b,happy|playful,0.721,0.448,0.153,71.2,-7.22,0.038,0.208,0.0,0.147,325731,9,1,3,52
GVaSu2GmKpt49cHoxrO07r,Silent Garden,Cole Blake,jazz,happy|uplifting,0.761,0.193,0.386,136.8,-15.52,0.115,0.494,0.292,0.087,169631,5,1,4,36
Evo5qhInNVMTWw9vOE1J0V,Golden Skyline,Mira Vance,classical,tense,0.409,0.192,0.517,94.3,-17.29,0.0,0.671,0.994,0.189,241602,3,0,4,60
41PsSpNebVnl8pVSh0HB1Q,Hollow Storm,Kai Wells,r&b,uplifting|playful|energetic,0.932,0.657,0.28,115.2,-5.85,0.097,0.293,0.0,0.154,182194,7,0,4,36
bYfPICETEYNWwPom37V7sj,Silent Road,Rio Marsh,r&b,energetic|aggressive,0.566,0.461,0.386,116.4,-5.07,0.042,0.525,0.108,0.272,184928,7,0,4,44
HtBcoTymHoL0zTXIFI1G3t,Neon Horizon,Ezra Shaw,latin,playful|uplifting,0.669,0.706,0.769,117.7,0.0,0.108,0.35,0.0,0.084,174281,5,0,3,81
vpiPOdj7utAf2ATQTPEL8s,Hollow Storm,Zara Reyes,metal,energetic|aggressive|nostalgic,0.561,0.912,0.238,132.5,-0.62,0.106,0.0,0.0,0.184,195813,3,0,5,14
9OdfNrDnFFKBizRmG6YLy4,Distant Rain,Reo Shaw,blues,dreamy,0.475,0.605,0.309,69.8,-12.35,0.02,0.416,0.0,0.295,239947,5,1,4,48
MdzlufuFuLvgq3LXWWcKSz,Endless River,Ava Vance,reggae,dreamy,0.868,0.502,0.588,108.4,-6.91,0.123,0.304,0.002,0.273,240149,8,1,4,53
Nt0Hm2c8whDhLDjVvelPn3,Wild Echo,Rio Lark,folk,playful|romantic,0.584,0.297,0.405,111.2,-6.64,0.0,0.76,0.141,0.077,320258,11,1,4,27
QeatTPLCMfqaE6EeO5ROl3,Bitter Horizon,Finn Reyes,folk,romantic,0.593,0.219,0.556,101.1,-14.57,0.0,0.643,0.131,0.272,-1000,5,0,4,78
XoxyBGQZpYVdnjwWmy726K,Distant Shadow,Wren Shaw,jazz,romantic|chill|happy,0.62,0.397,0.51,87.4,-11.21,0.088,0.401,0.318,0.275,141157,1,1,3,45
RyfqNSOYMnQzQ7pgXKzl39,Endless Road,Ezra Ryder,reggae,melancholic|tense,0.627,0.562,0.402,83.4,-11.37,0.044,0.201,0.0,0.256,141802,6,0,4,76
dCGD3V99ZT2Pd3t16GgfnV,Distant Echo,Reo Voss,metal,aggressive|energetic|nostalgic,0.33,1.0,0.428,139.6,-0.89,0.068,0.0,0.184,0.167,236337,1,0,4,36
lSL6MyMWM7gusTJl08EadQ,Silent Wave,Leo Hale,hip-hop,romantic|melancholic,0.643,0.666,0.299,87.4,-5.48,0.244,0.0,0.0,0.185,162262,0,1,3,42
PxeULwYAWfEBQ6xvJMkjoS,Distant Ocean,Toma Lark,r&b,dreamy|tense|nostalgic,0.7,0.385,0.513,71.9,-8.05,0.106,0.295,0.031,0.0,221928,11,0,5,41
xU5mwZ5MPAtF8kAHQt2VFr,Hollow Fire,Wren Cross,electronic,dreamy|nostalgic|energetic,0.905,0.958,0.508,131.1,-6.14,0.14,0.071,0.2,0.072,201143,7,1,3,53
hPauHagaJ5PJ4R0AFMFZ9q,Wild Garden,Sena Shaw,latin,aggressive|tense,1.0,0.719,1.0,100.2,-11.09,0.026,0.197,0.014,0.049,220046,4,1,3,44
Y37SB65kGhN7ewalnFsnJ4,Restless Memory,Wren Cross,jazz,playful|happy,0.391,0.318,0.637,115.3,-13.47,0.058,0.651,0.266,0.048,228078,9,0,4,93
pAybKIWV7uLhMJfCWtFUoy,Hollow Ocean,Iris Frost,jazz,nostalgic|uplifting,0.762,0.414,0.72,107.2,-16.42,0.075,0.554,0.3,0.095,205679,1,1,4,66
6Bp2KulvEqEEErpCOkfjoG,Wild City,Cole Cade,folk,tense,0.407,0.25,0.68,117.8,-7.69,0.0,0.702,0.145,0.094,208790,9,1,3,80
auswVhCoyuJxscuUKeKort,Neon Rain,Reo Blake,metal,energetic,0.532,0.974,0.182,152.2,-2.37,0.015,0.0,0.031,0.201,211535,2,0,3,60
zZkGlUThMz6aHFJFWOuOEG,Sweet Shadow,Reo Hale,pop,nostalgic|romantic|happy,0.648,0.682,0.349,123.7,-6.65,0.044,0.098,0.089,0.016,123475,9,0,5,53
WdRPsrxQcCTiMzk8N5UXVb,Broken Horizon,Rio Quinn,r&b,aggressive|sad,0.498,0.544,0.543,77.9,-10.26,0.094,0.0,0.176,0.0,104539,8,1,4,79
rZOuJfT4LY22JDQcGQGtaF,Crystal Road,Toma Vance,reggae,sad|romantic,0.668,0.604,0.754,88.4,-7.05,0.025,0.26,0.158,0.245,254362,3,1,4,53
eXiIguyJpJCYb07lE38H7v,Lonely Storm,Toma Marsh,metal,energetic,0.354,0.853,0.05,139.0,-8.21,0.082,0.0,0.129,0.191,217490,3,0,4,27
AJqR6Gn3BX7WH7hBCkmIzB,Crystal Light,The Ghosts,indie,romantic|playful|aggressive,0.469,0.457,0.442,116.3,-3.45,0.031,0.362,0.155,0.179,313023,5,0,3,56
lvS0ZVIPNVGJebOI6uZuHC,Silent Echo,Zara Stone,classical,tense|uplifting,0.215,0.278,0.678,121.2,-19.72,0.135,0.764,0.745,0.015,150867,7,0,4,61
yaHQhBXR0hfvOxOyBfoPsb,Wild Storm,Cole Cross,pop,happy,0.686,0.582,0.586,115.4,-3.16,0.08,0.175,0.012,0.0,246300,3,0,4,38
pvBPwVS25P0G8c6RoYPznJ,Velvet Ghost,Mira Quinn,blues,aggressive|tense,0.392,0.591,0.61,91.7,-11.53,0.067,0.545,0.096,0.259,179886,0,1,4,31
SpQMcXcUcqwnL68TJbrS35,Sweet Star,Finn Knox,indie,nostalgic|sad,0.486,0.577,0.524,133.7,-6.82,0.039,0.336,0.013,0.287,227849,10,1,4,59
go5bo2OIsyMgRlJgxdgyqu,Wild Light,Mira Frost,pop,energetic|sad|aggressive,0.655,0.542,0.597,104.1,-4.78,0.117,0.102,0.0,0.283,219662,1,1,4,87
rxcJdOKPGNYChD5oPofWvX,Restless River,Kai Ryder,country,aggressive|playful,0.483,0.651,0.702,123.3,-2.57,0.087,0.213,0.0,0.0,135754,11,1,4,21
5YAVMsUxqfQR1KZ4h1o7U0,Endless Star,The Blooms,rock,tense|energetic|melancholic,0.475,1.0,0.549,129.6,-6.4,0.145,0.164,0.021,0.077,245927,4,1,5,44
tBq2W5raYkBShmwmsjuwvy,Broken Star,Finn Marsh,latin,sad,0.733,0.625,0.671,100.7,-4.16,0.134,0.203,0.14,0.041,213657,7,1,3,43
IGOdG5rP4H7lSaCkEejzmn,Fading Heart,Jax Hale,jazz,melancholic|sad|dreamy,0.722,0.31,0.513,111.0,-11.19,0.086,0.595,0.478,0.243,207365,2,1,4,65
O2sWyICOTDWsLRjKsrMNmY,Broken Echo,Cole Knox,hip-hop,playful|tense,0.755,0.591,0.549,89.0,-5.03,0.246,0.101,0.08,0.097,193716,5,0,5,84
h5TTXn3gECMavptc6nJRIo,Velvet Echo,The Roads,latin,uplifting,0.892,0.618,0.682,103.7,-6.2,0.027,0.475,0.031,0.024,146192,10,0,4,52
ehwrX4Q5pKEI6gxFpqZf3u,Faded Dream,The Ghosts,rock,happy|aggressive|energetic,0.509,0.722,0.623,114.8,-4.56,0.129,0.136,0.0,0.001,223560,11,1,4,69
gOYJSj395B9Pg8YXpvc9Ai,Broken Heart,Kai Reyes,indie,nostalgic,0.519,0.579,0.206,134.2,-7.86,0.085,0.571,0.0,0.226,179535,10,0,4,91
7xdInAJfWzJ7ZR7khscC9o,Restless Echo,The Storms,metal,nostalgic,0.276,0.726,0.355,143.3,-5.11,0.0,0.0,0.216,0.096,199062,6,1,4,35
P7sFsG0u5PCNHTI1HNkeok,Endless Memory,Wren Quinn,latin,melancholic|tense,0.807,0.722,0.551,103.2,-0.92,0.091,0.061,0.046,0.143,175249,6,0,4,57
spPfGIzYtxMrDIddE0O11K,Neon Fire,Sena Cade,hip-hop,playful|nostalgic|energetic,0.753,0.737,0.624,98.4,-5.89,0.178,0.0,0.0,0.293,192305,4,1,4,22
dUmhCYjgO4eYoXxLTGasmn,Lonely River,Cole Wells,blues,energetic|sad,0.254,0.718,0.272,121.4,-11.99,0.043,0.325,0.099,0.139,220079,11,1,4,72
neyVriWyz17oohygsd5J9j,Velvet River,The Gardens,country,dreamy,0.518,0.796,0.661,121.3,-8.09,0.177,0.151,0.0,0.161,227410,6,0,5,55
vAXCZZoOwkZAoxMxfEZBpx,Neon Fire,The Horizons,rock,dreamy|tense,0.373,0.705,0.413,138.8,-3.15,0.107,0.409,0.05,0.128,210734,1,0,3,63
sfQtLcxEfFvmjiTF3RN7N2,Restless Ocean,Leo Lark,reggae,playful|melancholic|dreamy,0.531,0.574,0.507,73.0,-5.89,0.101,0.3,0.049,0.161,227972,7,1,4,56
3tzr4ABndgthnta4rEN5O3,Restless Fire,The Horizons,blues,aggressive|chill|nostalgic,0.593,0.376,0.366,71.3,-3.59,0.137,0.352,0.118,0.047,306553,1,0,4,53
ygnP4chgRiCnIo2fQ8HO1P,Broken Storm,Rio Lark,classical,melancholic|chill|nostalgic,0.38,0.165,0.295,100.5,-17.71,0.161,0.628,0.834,0.345,254239,1,1,3,57
sehA3rnrWSlt9QT1e1hq4E,Crystal Rain,Finn Marsh,jazz,playful|uplifting,0.543,0.403,0.788,94.2,-13.02,0.15,0.651,0.185,0.181,152147,11,1,5,49
Z88MZwgOSvNjpr6SBzuje2,Restless Rain,Wren Hale,hip-hop,happy|romantic,0.688,0.681,0.786,104.6,-7.38,0.218,0.0,0.0,0.168,242358,0,0,5,37
BV4YpOgWRa8FIM2RcOEIBK,Crystal Storm,Kai Blake,blues,playful|chill,0.423,0.661,0.439,114.9,-5.95,0.106,0.502,0.051,0.214,324188,10,0,4,34
